article_index,title,url,avg_label,avg_score,num_sentences,sentence,sent_label,sent_score,sent_value
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,News News Asia China India How the Japan PM's Taiwan remarks provoked the fury of China Sanae Takaichi drew fire after suggesting Tokyo could take military action if Beijing attacked Taiwan.,NEGATIVE,0.9898006319999695,-0.9898006319999695
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,17 hrs ago Asia Thailand extradites owner of Myanmar scam city to China She Zhijiang is one of the biggest figures linked to South East Asia's cyberscam operations.,POSITIVE,0.9818322658538818,0.9818322658538818
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,9 hrs ago Asia Two popular gay dating platforms removed from Apple app store in China The removal of Blued and Finka has raised concerns amongst the LGBT community in the country.,NEGATIVE,0.9193213582038879,-0.9193213582038879
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,13 hrs ago Asia China exempts chips used by carmakers from export curbs The block on exports of the company's chips had raised fears that European car production would be hit.,NEGATIVE,0.9952901601791382,-0.9952901601791382
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,2 days ago Business Two meals for $1: Why China's youth are not spending Economic uncertainty is encouraging some young people to cut back on their spending.,NEGATIVE,0.9739702343940735,-0.9739702343940735
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,"17 hrs ago Asia Australia at risk of 'high-impact sabotage' from China, says spy chief Mike Burgess says state-linked hackers have tried to access water, transport and energy networks.",NEGATIVE,0.9973551034927368,-0.9973551034927368
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,13 hrs ago World Moment newly opened bridge partially collapses in China Local authorities in the southwestern province of Sichuan say there are no reports of casualties following the collapse.,NEGATIVE,0.9978258013725281,-0.9978258013725281
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,"18 hrs ago Asia Features Battle over Chinese chip maker rocks global car industry In an extraordinary move, the Dutch government seized control of Nexperia, triggering anger in Beijing.",POSITIVE,0.9147107005119324,0.9147107005119324
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,"Cryptoqueen who fled China for London mansion jailed over £5bn Bitcoin stash Qian Zhimin bought cryptocurrency using funds stolen from thousands of Chinese pensioners, say police.",NEGATIVE,0.9939836859703064,-0.9939836859703064
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,Thousands of Chinese lured abroad and forced to be scammers - now Beijing is cracking down Myanmar's scam clans are being brought to justice in the full glare of Chinese state TV.,NEGATIVE,0.9911704063415527,-0.9911704063415527
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,300 million tourists just visited China's stunning Xinjiang region.,POSITIVE,0.9991424083709717,0.9991424083709717
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,"There's a side they didn't see China has repackaged Xinjiang into a tourist haven, touting ""ethnic"" experiences that activists say it's trying to erase.",NEGATIVE,0.9730284810066223,-0.9730284810066223
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,"Handshakes and whispers: Trump and Xi's meeting…in 73 seconds Trump says the meeting with President Xi, which was their first face-to-face interaction since 2019, was a ""great success"".",POSITIVE,0.9997898936271667,0.9997898936271667
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,Latest updates 9 hrs ago Thailand extradites owner of Myanmar scam city to China She Zhijiang is one of the biggest figures linked to South East Asia's cyberscam operations.,POSITIVE,0.9859981536865234,0.9859981536865234
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,"9 hrs ago 13 hrs ago Australia at risk of 'high-impact sabotage' from China, says spy chief Mike Burgess says state-linked hackers have tried to access water, transport and energy networks.",NEGATIVE,0.9971805810928345,-0.9971805810928345
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,13 hrs ago 13 hrs ago Two popular gay dating platforms removed from Apple app store in China The removal of Blued and Finka has raised concerns amongst the LGBT community in the country.,NEGATIVE,0.9651445746421814,-0.9651445746421814
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,13 hrs ago 17 hrs ago Two meals for $1: Why China's youth are not spending Economic uncertainty is encouraging some young people to cut back on their spending.,NEGATIVE,0.9528177976608276,-0.9528177976608276
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,17 hrs ago 17 hrs ago How the Japan PM's Taiwan remarks provoked the fury of China Sanae Takaichi drew fire after suggesting Tokyo could take military action if Beijing attacked Taiwan.,NEGATIVE,0.9869785308837891,-0.9869785308837891
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,17 hrs ago 18 hrs ago Moment newly opened bridge partially collapses in China Local authorities in the southwestern province of Sichuan say there are no reports of casualties following the collapse.,NEGATIVE,0.9979935884475708,-0.9979935884475708
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,"18 hrs ago 1 day ago Cryptoqueen who fled China for London mansion jailed over £5bn Bitcoin stash Qian Zhimin bought cryptocurrency using funds stolen from thousands of Chinese pensioners, say police.",NEGATIVE,0.9917649626731873,-0.9917649626731873
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.473641530327175,23,1 day ago 1 day ago Vicar leads push to honour Chinese WW1 labourers The Rev Mark Nam first learned about the Chinese Labour Corps during an online talk in the pandemic.,POSITIVE,0.615813672542572,0.615813672542572
