article_index,title,url,avg_label,avg_score,num_sentences,sentence,sent_label,sent_score,sent_value
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,"News News UK UK Politics England N. Ireland Scotland Wales Stand-off over £800,000 Your Party membership fees Your Party officials accuse Zarah Sultana of withholding funds despite publicly agreeing to transfer the money.",NEGATIVE,0.9952758550643921,-0.9952758550643921
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,"1 hr ago Politics Labour should stick to manifesto pledge on tax, deputy leader says The government has repeatedly refused to rule out increasing income tax in this month's Budget.",NEGATIVE,0.9958427548408508,-0.9958427548408508
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,21 hrs ago Politics Government recovers £74m from asylum hotel firms The amount recouped remains a small percentage of the overall cost of asylum accommodation.,NEGATIVE,0.9900696873664856,-0.9900696873664856
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,"20 hrs ago Politics Betting firms 'scaremongering' over tax rises, say MPs Rachel Reeves has suggested that she could increase taxes on online bets in the budget.",NEGATIVE,0.9924831986427307,-0.9924831986427307
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,19 hrs ago Business Social housing funding pledge of more than £1.5bn The government says regional mayors will have the power to decide where the homes will be built.,NEGATIVE,0.7232621312141418,-0.7232621312141418
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,2 hrs ago England Minister broke rules over football watchdog appointment A report finds she should have declared David Kogan's donations to her Labour campaign earlier than she did.,NEGATIVE,0.9936415553092957,-0.9936415553092957
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,22 hrs ago Davey wants to 'work with government' on electoral reform The Liberal Democrat leader backs replacing first-past-the-post with proportional representation.,NEGATIVE,0.986410915851593,-0.986410915851593
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,13 hrs ago Politics PM 'angry and frustrated' at mistaken prisoner releases Algerian sex offender Brahim Kaddour-Cherif is still at large but fraudster Billy Smith hands himself back in.,NEGATIVE,0.9196448922157288,-0.9196448922157288
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Reform school taxi letter used as 'political football' The council leader answered questions on home to school transport in BBC CWR's hot seat on Friday.,NEGATIVE,0.9983367919921875,-0.9983367919921875
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,COP30: World leaders take aim at Trump for climate inaction World leaders address COP30 climate summit in Belém and take aim at Trump record on climate change.,NEGATIVE,0.7856520414352417,-0.7856520414352417
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Bank says inflation has 'peaked' as it holds interest rates Rates are left unchanged after a tight vote ahead of the Budget later this month.,NEGATIVE,0.9929534792900085,-0.9929534792900085
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,"EV drivers could face new tax in Budget The BBC understands there have been ""conversations"" within government about the possibility of a new levy on EVs.",NEGATIVE,0.9924649000167847,-0.9924649000167847
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Features and analysis Chris Mason: The justice system is failing - the buck stops with Lammy Problems in the prisons and the courts are not new but they are growing and the government doesn't have a grip on them.,NEGATIVE,0.9988669157028198,-0.9988669157028198
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Chris Mason: Could Reeves break a 50-year taboo by raising income tax in her Budget?,NEGATIVE,0.9923186302185059,-0.9923186302185059
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,It is more than half a century since a chancellor chose to put up the basic rate of income tax.,NEGATIVE,0.6527189612388611,-0.6527189612388611
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,What a UK government led by Reform would really look like What the party's first six months at the helm at local level shows about how they govern - and whether they can keep their promises Will Bank of England governor play Santa or Scrooge on interest rates?,NEGATIVE,0.9961982369422913,-0.9961982369422913
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,"The interest rate decision was made by the narrowest of margins, meaning all eyes are now on the Bank's December meeting.",NEGATIVE,0.9637193083763123,-0.9637193083763123
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,'Taxes are going up' - BBC decodes Reeves's pre-Budget speech Henry Zeffman analyses what may be in the chancellor's upcoming budget plans.,NEGATIVE,0.9931067824363708,-0.9931067824363708
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,From our Political Editor Chris Mason The justice system is failing - the buck stops with Lammy Problems in the prisons and the courts are not new but they are growing and the government doesn't have a grip on them.,NEGATIVE,0.9988123178482056,-0.9988123178482056
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Could Reeves break a 50-year taboo by raising income tax in her Budget?,NEGATIVE,0.9924628734588623,-0.9924628734588623
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,It is more than half a century since a chancellor chose to put up the basic rate of income tax.,NEGATIVE,0.6527189612388611,-0.6527189612388611
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,"As crises pile up, can the Home Office be fixed?",NEGATIVE,0.9994803071022034,-0.9994803071022034
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,"The government confronts a cluster of catastrophes, all linked to small boat crossings.",NEGATIVE,0.9907826781272888,-0.9907826781272888
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Will Lucy Powell's win turn things around for Labour?,NEGATIVE,0.9882411360740662,-0.9882411360740662
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Chris Mason looks at what Lucy Powell's return to frontline politics might mean for Labour.,POSITIVE,0.7733026742935181,0.7733026742935181
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,"Chris Mason: Extraordinary Caerphilly by-election humbles Westminster's big beasts Plaid Cymru win 47% of the vote in a record turnout, while Labour and the Tories manage just 13% between them.",POSITIVE,0.9933857321739197,0.9933857321739197
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,"BBC InDepth What a UK government led by Reform would really look like What the party's first six months at the helm at local level shows about how they govern - and whether they can keep their promises The battle is on for the Conservatives to show they matter As the party's annual conference begins, there are reasons for the current leadership to be gloomy, writes Laura Kuenssberg.",NEGATIVE,0.9966126084327698,-0.9966126084327698
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,How much trouble is Labour in - and is the PM the right man for the job?,NEGATIVE,0.9979459643363953,-0.9979459643363953
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,"Ahead of Labour's annual conference, Laura Kuenssberg talks to ministers, MPs and advisers about Starmer's position.",POSITIVE,0.9944254159927368,0.9944254159927368
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Nick Robinson: How the simmering row over freedom of speech in the UK reached boiling point How did we reach a point where the UK is being compared to a 'tin pot Third World dictatorship'?,NEGATIVE,0.993644118309021,-0.993644118309021
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Trump's state visit is mired with potential pitfalls despite careful planning Months of preparations have gone into this state visit - but the Lord Mandelson question is not the only concern troubling insiders.,NEGATIVE,0.9906005859375,-0.9906005859375
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Watch/Listen Reform UK school taxi letter used as 'political football' Council leader George Finch answered questions on home-to-school transport on BBC CWR on Friday.,NEGATIVE,0.9972366094589233,-0.9972366094589233
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,"Watch: US election night's big winners… in 90 seconds Zohran Mamdani, who will become New York City's youngest mayor since 1892, said in his victory speech that his win was a 'mandate for change'.",POSITIVE,0.9966734647750854,0.9966734647750854
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,'Taxes are going up' - BBC decodes Reeves's pre-Budget speech Henry Zeffman analyses what may be in the chancellor's upcoming budget plans.,NEGATIVE,0.9931067824363708,-0.9931067824363708
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Why is there a no confidence motion in the education minister?,NEGATIVE,0.9976755976676941,-0.9976755976676941
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Paul Givan responds to criticism after visiting a school in Israel.,NEGATIVE,0.9199199080467224,-0.9199199080467224
4,NewsNews,https://www.bbc.com/news/politics,NEGATIVE,0.6958177766284427,37,Panorama Panorama investigates the 'PayPal Mafia' and their influence on Trump’s rise to president.,POSITIVE,0.9691624641418457,0.9691624641418457
