article_index,title,url,avg_label,avg_score,num_sentences,sentence,sent_label,sent_score,sent_value
0,NewsNews,https://www.bbc.com/news/topics/c2vdnvdg6xxt,NEGATIVE,0.8281463936523155,27,News News Israel-Gaza war Israel receives body Hamas says belongs to hostage Confirmation of the remains would mean that only three deceased hostages' bodies now remain in Gaza.,NEGATIVE,0.9957842230796814,-0.9957842230796814
0,NewsNews,https://www.bbc.com/news/topics/c2vdnvdg6xxt,NEGATIVE,0.8281463936523155,27,"3 hrs ago Middle East Israel has destroyed more than 1,500 buildings in Gaza since ceasefire Entire neighbourhoods controlled by Israel have been levelled in less than a month, the images show.",NEGATIVE,0.9603792428970337,-0.9603792428970337
0,NewsNews,https://www.bbc.com/news/topics/c2vdnvdg6xxt,NEGATIVE,0.8281463936523155,27,"2 days ago Middle East Israel says body of Lior Rudaeff has been returned from Gaza Lior Rudaeff died defending Nir Yitzhak kibbutz during the Hamas attack on 7 October 2023, the Israeli military said.",NEGATIVE,0.9940874576568604,-0.9940874576568604
0,NewsNews,https://www.bbc.com/news/topics/c2vdnvdg6xxt,NEGATIVE,0.8281463936523155,27,"5 days ago Middle East Released Israeli hostage says he was sexually assaulted in Gaza captivity In an interview with Israeli TV, Rom Braslavski described how he was stripped naked and tied up by members of Palestinian Islamic Jihad.",NEGATIVE,0.978717029094696,-0.978717029094696
0,NewsNews,https://www.bbc.com/news/topics/c2vdnvdg6xxt,NEGATIVE,0.8281463936523155,27,6 days ago Middle East Hamas fighters trapped in tunnels present new obstacle to Gaza ceasefire progress Mediators are trying to negotiate the exit of scores of fighters believed to hiding in a southern area of Gaza under Israeli control.,NEGATIVE,0.9967543482780457,-0.9967543482780457
0,NewsNews,https://www.bbc.com/news/topics/c2vdnvdg6xxt,NEGATIVE,0.8281463936523155,27,2 days ago World Israel passes first reading of bill proposing death penalty for people it deems terrorists The requirement means the penalty would likely be used only against Palestinians convicted of deadly attacks on Israelis.,NEGATIVE,0.9818597435951233,-0.9818597435951233
0,NewsNews,https://www.bbc.com/news/topics/c2vdnvdg6xxt,NEGATIVE,0.8281463936523155,27,2 days ago Middle East Israel receives body of soldier killed in 2014 in Gaza The Israeli military confirmed the soldier's body had been returned from Gaza after 11 years on Sunday.,NEGATIVE,0.9575283527374268,-0.9575283527374268
0,NewsNews,https://www.bbc.com/news/topics/c2vdnvdg6xxt,NEGATIVE,0.8281463936523155,27,"4 days ago Middle East Analysis The battle over Gaza's future: Why no-one can agree on the rebuild From AI-powered super cities to designs that capture its 'soul and spirit', plans have already been draw up - but political obstacles remain Can the Gaza ceasefire deal survive?",NEGATIVE,0.9878255724906921,-0.9878255724906921
0,NewsNews,https://www.bbc.com/news/topics/c2vdnvdg6xxt,NEGATIVE,0.8281463936523155,27,"Its prospects depend heavily on the continuing engagement of the Trump White House, writes Frank Gardner.",NEGATIVE,0.8607390522956848,-0.8607390522956848
0,NewsNews,https://www.bbc.com/news/topics/c2vdnvdg6xxt,NEGATIVE,0.8281463936523155,27,Watch: UN official says Gaza ruins 'like Hiroshima' Humanitarian chief Tom Fletcher talk to the BBC about scenes of despair he witnessed on a recent trip to the costal enclave.,NEGATIVE,0.9950723052024841,-0.9950723052024841
